Employee_ID,Effective_Date,Grade,Base_Salary_INR,Variable_Pay_INR,Total_Compensation_INR,Compa_Ratio,Change_Reason
E04159,2022-04-01,G3,739100.0,82800.0,821900.0,0.97,Market Correction
E04159,2023-04-01,G3,841600.0,118800.0,960400.0,1.11,Market Correction
E04159,2024-04-01,G3,957900.0,111500.0,1069400.0,1.26,Market Correction
E04159,2025-04-01,G3,1038700.0,164500.0,1203200.0,1.37,Annual Review
E04159,2026-04-01,G3,1120200.0,201800.0,1322000.0,1.47,Annual Review
E04160,2022-04-01,G4,986300.0,79300.0,1065600.0,0.9,Market Correction
E04160,2023-04-01,G4,1090800.0,156600.0,1247400.0,0.99,Joining
E04160,2024-04-01,G4,1199000.0,207800.0,1406800.0,1.09,Annual Review
E04160,2025-04-01,G4,1326600.0,224900.0,1551400.0,1.21,Joining
E04160,2026-04-01,G4,1374400.0,211300.0,1585700.0,1.25,Promotion
E04161,2023-04-01,G6,2643500.0,123200.0,2766700.0,1.06,Market Correction
E04161,2024-04-01,G6,2937500.0,305500.0,3243000.0,1.17,Annual Review
E04161,2025-04-01,G6,3341100.0,451700.0,3792800.0,1.34,Market Correction
E04161,2026-04-01,G6,3647600.0,637000.0,4284600.0,1.46,Market Correction
E04162,2024-04-27,G2,608900.0,103400.0,712400.0,1.17,Promotion
E04162,2025-04-01,G2,666700.0,26900.0,693600.0,1.28,Annual Review
E04162,2026-04-01,G2,716400.0,61000.0,777400.0,1.38,Annual Review
E04163,2026-08-19,G4,1105200.0,111700.0,1216800.0,1.0,Joining
E04164,2022-04-01,G3,774400.0,74000.0,848400.0,1.02,Annual Review
E04164,2023-04-01,G3,879400.0,149800.0,1029100.0,1.16,Promotion
E04164,2024-04-01,G3,953300.0,161400.0,1114800.0,1.25,Promotion
E04164,2025-04-01,G3,1019100.0,196600.0,1215700.0,1.34,Annual Review
E04164,2026-04-01,G3,1115900.0,157400.0,1273300.0,1.47,Promotion
E04165,2022-04-01,G3,755900.0,69700.0,825600.0,0.99,Market Correction
E04165,2023-04-01,G3,788700.0,138700.0,927400.0,1.04,Joining
E04165,2024-04-01,G3,829400.0,49700.0,879100.0,1.09,Market Correction
E04165,2025-04-01,G3,916100.0,162700.0,1078800.0,1.21,Annual Review
E04165,2026-04-01,G3,944900.0,138800.0,1083700.0,1.24,Joining
E04166,2024-04-02,G2,424400.0,31800.0,456200.0,0.82,Market Correction
E04166,2025-04-01,G2,459700.0,71700.0,531400.0,0.88,Promotion
E04166,2026-04-01,G2,474400.0,61900.0,536300.0,0.91,Promotion
E04167,2025-10-18,G6,2472400.0,448900.0,2921300.0,0.99,Joining
E04167,2026-04-01,G6,2813700.0,523000.0,3336700.0,1.13,Market Correction
E04169,2023-04-01,G3,788100.0,81400.0,869500.0,1.04,Annual Review
E04169,2024-04-01,G3,889800.0,71700.0,961500.0,1.17,Joining
E04169,2025-04-01,G3,961600.0,45600.0,1007300.0,1.27,Joining
E04169,2026-04-01,G3,1011200.0,198500.0,1209700.0,1.33,Market Correction
E04170,2022-04-01,G5,1604700.0,179700.0,1784400.0,0.97,Promotion
E04170,2023-04-01,G5,1686200.0,178600.0,1864800.0,1.02,Joining
E04170,2024-04-01,G5,1903000.0,109500.0,2012600.0,1.15,Promotion
E04170,2025-04-01,G5,2063700.0,243600.0,2307300.0,1.25,Promotion
E04170,2026-04-01,G5,2180100.0,321500.0,2501600.0,1.32,Market Correction
E04171,2022-09-02,G2,463000.0,58500.0,521500.0,0.89,Promotion
E04171,2023-04-01,G2,517400.0,54400.0,571800.0,1.0,Joining
E04171,2024-04-01,G2,572800.0,84600.0,657400.0,1.1,Annual Review
E04171,2025-04-01,G2,650300.0,53600.0,703900.0,1.25,Joining
E04171,2026-04-01,G2,739100.0,78500.0,817600.0,1.42,Market Correction
E04172,2022-04-01,G4,1220700.0,157200.0,1378000.0,1.11,Joining
E04172,2023-04-01,G4,1318900.0,111800.0,1430700.0,1.2,Annual Review
E04172,2024-04-01,G4,1430800.0,232100.0,1662800.0,1.3,Market Correction
E04172,2025-04-01,G4,1590300.0,231600.0,1821900.0,1.45,Annual Review
E04172,2026-04-01,G4,1809200.0,74800.0,1883900.0,1.64,Market Correction
E04173,2022-04-01,G4,1044200.0,76100.0,1120300.0,0.95,Promotion
E04173,2023-04-01,G4,1087500.0,185300.0,1272800.0,0.99,Market Correction
E04173,2024-04-01,G4,1164700.0,213500.0,1378200.0,1.06,Joining
E04173,2025-04-01,G4,1239700.0,50700.0,1290400.0,1.13,Promotion
E04173,2026-04-01,G4,1362900.0,216900.0,1579800.0,1.24,Promotion
E04174,2022-09-26,G2,461100.0,49000.0,510000.0,0.89,Annual Review
E04174,2023-04-01,G2,522300.0,42200.0,564600.0,1.0,Market Correction
E04175,2022-04-01,G4,1156700.0,98200.0,1254900.0,1.05,Market Correction
E04175,2023-04-01,G4,1204200.0,77300.0,1281500.0,1.09,Joining
E04175,2024-04-01,G4,1318200.0,224300.0,1542500.0,1.2,Annual Review
E04175,2025-04-01,G4,1497100.0,295900.0,1793000.0,1.36,Promotion
E04175,2026-04-01,G4,1650200.0,93900.0,1744100.0,1.5,Annual Review
E04176,2022-04-01,G3,659200.0,59200.0,718400.0,0.87,Joining
E04176,2023-04-01,G3,746500.0,146100.0,892600.0,0.98,Market Correction
E04176,2024-04-01,G3,837300.0,74800.0,912100.0,1.1,Promotion
E04177,2022-04-01,G5,1819700.0,187100.0,2006800.0,1.1,Joining
E04177,2023-04-01,G5,1974000.0,365900.0,2339900.0,1.2,Market Correction
E04177,2024-04-01,G5,2089500.0,364700.0,2454200.0,1.27,Promotion
E04177,2025-04-01,G5,2158300.0,124900.0,2283200.0,1.31,Market Correction
E04177,2026-04-01,G5,2342800.0,418200.0,2760900.0,1.42,Annual Review
E04178,2025-11-21,G3,661200.0,118000.0,779200.0,0.87,Promotion
E04178,2026-04-01,G3,737500.0,111600.0,849100.0,0.97,Promotion
E04179,2023-04-01,G2,428400.0,64900.0,493300.0,0.82,Promotion
E04179,2024-04-01,G2,460700.0,53700.0,514300.0,0.89,Joining
E04179,2025-04-01,G2,514800.0,70300.0,585100.0,0.99,Joining
E04179,2026-04-01,G2,539600.0,54700.0,594300.0,1.04,Promotion
E04180,2023-04-09,G2,594000.0,45400.0,639500.0,1.14,Joining
E04181,2022-04-01,G4,956000.0,160100.0,1116200.0,0.87,Promotion
E04181,2023-04-01,G4,1016500.0,194200.0,1210600.0,0.92,Promotion
E04181,2024-04-01,G4,1111800.0,67300.0,1179100.0,1.01,Promotion
E04181,2025-04-01,G4,1235400.0,158400.0,1393700.0,1.12,Market Correction
E04181,2026-04-01,G4,1336100.0,264900.0,1600900.0,1.21,Market Correction
E04182,2024-05-30,G6,2199500.0,221200.0,2420700.0,0.88,Joining
E04182,2025-04-01,G6,2309500.0,214500.0,2524000.0,0.92,Market Correction
E04182,2026-04-01,G6,2478000.0,253500.0,2731500.0,0.99,Joining
E04183,2022-08-31,G2,609700.0,102400.0,712100.0,1.17,Promotion
E04183,2023-04-01,G2,635100.0,32200.0,667200.0,1.22,Promotion
E04183,2024-04-01,G2,679600.0,37400.0,717000.0,1.31,Joining
E04183,2025-04-01,G2,733900.0,137400.0,871300.0,1.41,Annual Review
E04183,2026-04-01,G2,758000.0,108400.0,866400.0,1.46,Joining
E04184,2026-04-01,G4,1297700.0,211400.0,1509100.0,1.18,Annual Review
E04185,2026-06-01,G2,557800.0,47900.0,605700.0,1.07,Market Correction
E04186,2022-04-01,G6,2389200.0,250100.0,2639300.0,0.96,Joining
E04186,2023-04-01,G6,2478000.0,247000.0,2725000.0,0.99,Promotion
E04186,2024-04-01,G6,2595300.0,456600.0,3052000.0,1.04,Annual Review
E04186,2025-04-01,G6,2956900.0,406400.0,3363200.0,1.18,Promotion
E04186,2026-04-01,G6,3154700.0,336100.0,3490800.0,1.26,Joining
E04187,2022-10-02,G3,751400.0,123300.0,874800.0,0.99,Joining
E04187,2023-04-01,G3,833500.0,106000.0,939400.0,1.1,Market Correction
E04187,2024-04-01,G3,941400.0,174500.0,1115900.0,1.24,Market Correction
E04187,2025-04-01,G3,992500.0,46000.0,1038500.0,1.31,Market Correction
E04187,2026-04-01,G3,1067200.0,156500.0,1223800.0,1.4,Promotion
E04188,2022-04-01,G5,1669100.0,331400.0,2000500.0,1.01,Market Correction
E04188,2023-04-01,G5,1829700.0,136200.0,1965900.0,1.11,Joining
E04188,2024-04-01,G5,2031300.0,119100.0,2150400.0,1.23,Promotion
E04188,2025-04-01,G5,2224300.0,190000.0,2414400.0,1.35,Joining
E04188,2026-04-01,G5,2470100.0,387800.0,2857900.0,1.5,Annual Review
E04189,2022-04-01,G4,914400.0,121900.0,1036300.0,0.83,Market Correction
E04189,2023-04-01,G4,1029200.0,152800.0,1182000.0,0.94,Market Correction
E04189,2024-04-01,G4,1112700.0,167400.0,1280100.0,1.01,Market Correction
E04189,2025-04-01,G4,1198800.0,50000.0,1248800.0,1.09,Promotion
E04189,2026-04-01,G4,1329800.0,254300.0,1584100.0,1.21,Annual Review
E04190,2026-08-02,G5,1364000.0,173700.0,1537600.0,0.83,Annual Review
E04191,2022-04-01,G3,814700.0,107800.0,922400.0,1.07,Promotion
E04191,2023-04-01,G3,842600.0,58700.0,901400.0,1.11,Market Correction
E04191,2024-04-01,G3,933200.0,182100.0,1115300.0,1.23,Annual Review
E04191,2025-04-01,G3,1047700.0,167300.0,1215000.0,1.38,Promotion
E04191,2026-04-01,G3,1086800.0,195700.0,1282500.0,1.43,Promotion
E04192,2025-04-20,G6,2589800.0,264500.0,2854200.0,1.04,Market Correction
E04192,2026-04-01,G6,2690200.0,512300.0,3202500.0,1.08,Market Correction
E04193,2023-04-11,G5,1653100.0,310800.0,1963900.0,1.0,Joining
E04193,2024-04-01,G5,1765600.0,215100.0,1980700.0,1.07,Market Correction
E04193,2025-04-01,G5,1846100.0,248600.0,2094700.0,1.12,Promotion
E04193,2026-04-01,G5,2069400.0,278800.0,2348100.0,1.25,Annual Review
E04194,2022-04-01,G2,429200.0,21100.0,450300.0,0.83,Annual Review
E04194,2023-04-01,G2,473400.0,83800.0,557200.0,0.91,Market Correction
E04194,2024-04-01,G2,512200.0,48500.0,560700.0,0.98,Market Correction
E04194,2025-04-01,G2,538400.0,82100.0,620500.0,1.04,Joining
E04194,2026-04-01,G2,582200.0,111400.0,693600.0,1.12,Market Correction
E04195,2025-09-02,G6,2159600.0,396800.0,2556400.0,0.86,Joining
E04195,2026-04-01,G6,2385800.0,471500.0,2857300.0,0.95,Annual Review
E04196,2024-07-16,G2,474300.0,52000.0,526300.0,0.91,Annual Review
E04196,2025-04-01,G2,536400.0,93500.0,629900.0,1.03,Annual Review
E04196,2026-04-01,G2,602900.0,98500.0,701400.0,1.16,Annual Review
E04197,2026-04-01,G1,288100.0,14400.0,302500.0,0.8,Annual Review
E04198,2022-04-01,G1,417300.0,36100.0,453400.0,1.16,Joining
E04198,2023-04-01,G1,465100.0,50600.0,515700.0,1.29,Annual Review
E04198,2024-04-01,G1,494400.0,77600.0,572000.0,1.37,Market Correction
E04198,2025-04-01,G1,516100.0,37900.0,554000.0,1.43,Promotion
E04198,2026-04-01,G1,586200.0,72700.0,658900.0,1.63,Joining
E04199,2022-04-01,G1,367700.0,46600.0,414300.0,1.02,Market Correction
E04199,2023-04-01,G1,389100.0,61000.0,450100.0,1.08,Market Correction
E04199,2024-04-01,G1,428800.0,85100.0,513900.0,1.19,Promotion
E04200,2022-04-01,G4,1093300.0,156900.0,1250200.0,0.99,Promotion
E04200,2023-04-01,G4,1129500.0,148500.0,1278100.0,1.03,Annual Review
E04200,2024-04-01,G4,1264400.0,187800.0,1452200.0,1.15,Joining
E04200,2025-04-01,G4,1395500.0,61900.0,1457400.0,1.27,Annual Review
E04200,2026-04-01,G4,1459600.0,291400.0,1751000.0,1.33,Annual Review
E04201,2022-04-01,G3,675400.0,75500.0,750900.0,0.89,Joining
E04201,2023-04-01,G3,716800.0,82600.0,799500.0,0.94,Annual Review
E04201,2024-04-01,G3,804700.0,52600.0,857200.0,1.06,Annual Review
E04201,2025-04-01,G3,912900.0,124500.0,1037400.0,1.2,Promotion
E04201,2026-04-01,G3,995500.0,179500.0,1174900.0,1.31,Joining
E04202,2024-10-01,G1,300200.0,49200.0,349500.0,0.83,Annual Review
E04202,2025-04-01,G1,329900.0,15300.0,345100.0,0.92,Market Correction
E04202,2026-04-01,G1,372500.0,28700.0,401200.0,1.03,Market Correction
E04203,2022-04-01,G2,564100.0,70800.0,634900.0,1.08,Annual Review
E04203,2023-04-01,G2,611400.0,35300.0,646700.0,1.18,Market Correction
E04203,2024-04-01,G2,658100.0,103200.0,761300.0,1.27,Annual Review
E04203,2025-04-01,G2,740700.0,120700.0,861400.0,1.42,Market Correction
E04203,2026-04-01,G2,793800.0,55600.0,849400.0,1.53,Promotion
E04204,2022-04-01,G4,915700.0,68200.0,983900.0,0.83,Market Correction
E04204,2023-04-01,G4,946500.0,141000.0,1087500.0,0.86,Annual Review
E04204,2024-04-01,G4,1019400.0,186500.0,1205900.0,0.93,Promotion
E04205,2022-04-01,G3,853500.0,65900.0,919400.0,1.12,Annual Review
E04205,2023-04-01,G3,961000.0,133600.0,1094600.0,1.26,Annual Review
E04205,2024-04-01,G3,1084900.0,105900.0,1190800.0,1.43,Market Correction
E04205,2025-04-01,G3,1186700.0,104100.0,1290900.0,1.56,Annual Review
E04205,2026-04-01,G3,1245800.0,215200.0,1461000.0,1.64,Joining
E04206,2025-04-07,G5,1866300.0,269700.0,2136000.0,1.13,Promotion
E04206,2026-04-01,G5,1976100.0,101400.0,2077400.0,1.2,Annual Review
E04207,2022-04-01,G4,1216900.0,84000.0,1300900.0,1.11,Joining
E04207,2023-04-01,G4,1318500.0,127200.0,1445700.0,1.2,Market Correction
E04207,2024-04-01,G4,1361800.0,180300.0,1542100.0,1.24,Promotion
E04207,2025-04-01,G4,1412700.0,203800.0,1616500.0,1.28,Market Correction
E04207,2026-04-01,G4,1581500.0,132500.0,1714000.0,1.44,Market Correction
E04208,2022-04-01,G3,871900.0,152200.0,1024100.0,1.15,Market Correction
E04208,2023-04-01,G3,953300.0,87500.0,1040700.0,1.25,Annual Review
E04208,2024-04-01,G3,1052300.0,173400.0,1225700.0,1.38,Market Correction
E04208,2025-04-01,G3,1135000.0,156200.0,1291200.0,1.49,Joining
E04208,2026-04-01,G3,1226300.0,90500.0,1316800.0,1.61,Promotion
E04209,2022-04-01,G4,1216300.0,206300.0,1422600.0,1.11,Promotion
E04209,2023-04-01,G4,1349500.0,113300.0,1462800.0,1.23,Annual Review
E04209,2024-04-01,G4,1507500.0,195400.0,1702900.0,1.37,Market Correction
E04209,2025-04-01,G4,1678200.0,266900.0,1945100.0,1.53,Joining
E04209,2026-04-01,G4,1777100.0,241200.0,2018300.0,1.62,Promotion
E04210,2022-04-01,G6,2863800.0,115000.0,2978700.0,1.15,Annual Review
E04210,2023-04-01,G6,3167000.0,191700.0,3358700.0,1.27,Promotion
E04210,2024-04-01,G6,3450000.0,259400.0,3709400.0,1.38,Joining
E04210,2025-04-01,G6,3814200.0,700100.0,4514300.0,1.53,Promotion
E04210,2026-04-01,G6,4027500.0,233500.0,4261000.0,1.61,Joining
E04211,2022-04-01,G3,636400.0,64700.0,701100.0,0.84,Annual Review
E04211,2023-04-01,G3,669500.0,35800.0,705300.0,0.88,Market Correction
E04211,2024-04-01,G3,723300.0,112200.0,835500.0,0.95,Market Correction
E04211,2025-04-01,G3,816700.0,64000.0,880700.0,1.07,Market Correction
E04211,2026-04-01,G3,843700.0,35600.0,879300.0,1.11,Joining
E04212,2025-10-25,G5,1791000.0,255300.0,2046400.0,1.09,Promotion
E04212,2026-04-01,G5,1916700.0,368700.0,2285500.0,1.16,Joining
E04213,2023-04-01,G4,1246100.0,65400.0,1311500.0,1.13,Joining
E04213,2024-04-01,G4,1391800.0,126300.0,1518000.0,1.27,Joining
E04213,2025-04-01,G4,1524900.0,114300.0,1639200.0,1.39,Promotion
E04213,2026-04-01,G4,1575700.0,174500.0,1750200.0,1.43,Joining
E04214,2025-11-13,G3,745000.0,33400.0,778400.0,0.98,Joining
E04214,2026-04-01,G3,838400.0,154400.0,992800.0,1.1,Market Correction
E04215,2022-05-04,G2,432900.0,36400.0,469300.0,0.83,Joining
E04215,2023-04-01,G2,475900.0,44200.0,520100.0,0.92,Market Correction
E04215,2024-04-01,G2,504900.0,87500.0,592500.0,0.97,Market Correction
E04215,2025-04-01,G2,540900.0,74500.0,615400.0,1.04,Market Correction
E04215,2026-04-01,G2,559300.0,86700.0,646000.0,1.08,Annual Review
E04216,2022-12-10,G2,557800.0,52900.0,610700.0,1.07,Annual Review
E04216,2023-04-01,G2,609700.0,54200.0,663900.0,1.17,Market Correction
E04216,2024-04-01,G2,680700.0,102800.0,783500.0,1.31,Promotion
E04216,2025-04-01,G2,703100.0,70300.0,773400.0,1.35,Joining
E04216,2026-04-01,G2,734100.0,121900.0,856000.0,1.41,Joining
E04217,2023-04-01,G3,793600.0,38000.0,831600.0,1.04,Market Correction
E04217,2024-04-01,G3,842400.0,158100.0,1000600.0,1.11,Market Correction
E04217,2025-04-01,G3,932500.0,111700.0,1044200.0,1.23,Annual Review
E04217,2026-04-01,G3,963500.0,64000.0,1027400.0,1.27,Joining
E04218,2022-06-23,G3,827600.0,103500.0,931100.0,1.09,Market Correction
E04218,2023-04-01,G3,882900.0,38500.0,921400.0,1.16,Annual Review
E04218,2024-04-01,G3,941800.0,82900.0,1024700.0,1.24,Market Correction
E04218,2025-04-01,G3,1031700.0,161100.0,1192800.0,1.36,Annual Review
E04218,2026-04-01,G3,1167400.0,208700.0,1376100.0,1.54,Promotion
E04219,2022-04-01,G4,1292100.0,154900.0,1447000.0,1.17,Market Correction
E04219,2023-04-01,G4,1464500.0,107200.0,1571700.0,1.33,Joining
E04219,2024-04-01,G4,1567400.0,192200.0,1759600.0,1.42,Joining
E04219,2025-04-01,G4,1668800.0,125800.0,1794600.0,1.52,Market Correction
E04219,2026-04-01,G4,1840300.0,272700.0,2113000.0,1.67,Annual Review
E04220,2025-04-25,G3,749600.0,143100.0,892600.0,0.99,Joining
E04220,2026-04-01,G3,788900.0,52900.0,841800.0,1.04,Joining
E04222,2022-05-24,G5,1460200.0,169400.0,1629600.0,0.88,Promotion
E04222,2023-04-01,G5,1603300.0,169200.0,1772500.0,0.97,Annual Review
E04222,2024-04-01,G5,1662900.0,200400.0,1863300.0,1.01,Market Correction
E04222,2025-04-01,G5,1771500.0,166200.0,1937700.0,1.07,Joining
E04222,2026-04-01,G5,1955200.0,210500.0,2165700.0,1.18,Joining
E04223,2024-11-28,G3,759000.0,30500.0,789500.0,1.0,Joining
E04223,2025-04-01,G3,811800.0,149100.0,960900.0,1.07,Market Correction
E04223,2026-04-01,G3,923600.0,154400.0,1078000.0,1.22,Joining
E04224,2023-11-09,G3,879200.0,137200.0,1016500.0,1.16,Promotion
E04224,2024-04-01,G3,985600.0,113600.0,1099100.0,1.3,Joining
E04224,2025-04-01,G3,1044200.0,203600.0,1247800.0,1.37,Annual Review
E04224,2026-04-01,G3,1096300.0,198600.0,1294900.0,1.44,Market Correction
E04225,2022-04-01,G5,1587600.0,117200.0,1704800.0,0.96,Annual Review
E04225,2023-04-01,G5,1784900.0,236800.0,2021700.0,1.08,Annual Review
E04225,2024-04-01,G5,1906400.0,199800.0,2106200.0,1.16,Joining
E04225,2025-04-01,G5,2047600.0,244200.0,2291800.0,1.24,Promotion
E04225,2026-04-01,G5,2228400.0,442800.0,2671100.0,1.35,Promotion
E04226,2022-04-01,G4,1069400.0,92100.0,1161500.0,0.97,Promotion
E04226,2023-04-01,G4,1162600.0,232100.0,1394700.0,1.06,Annual Review
E04226,2024-04-01,G4,1262800.0,248500.0,1511300.0,1.15,Market Correction
E04226,2025-04-01,G4,1427700.0,164100.0,1591800.0,1.3,Annual Review
E04226,2026-04-01,G4,1578300.0,83400.0,1661700.0,1.43,Annual Review
E04227,2024-12-27,G2,499700.0,90600.0,590300.0,0.96,Annual Review
E04227,2025-04-01,G2,546500.0,47500.0,594000.0,1.05,Promotion
E04227,2026-04-01,G2,597900.0,114300.0,712200.0,1.15,Annual Review
E04228,2022-04-01,G5,1642200.0,196100.0,1838300.0,1.0,Joining
E04228,2023-04-01,G5,1789700.0,309300.0,2099000.0,1.08,Promotion
E04228,2024-04-01,G5,1999500.0,84200.0,2083700.0,1.21,Market Correction
E04228,2025-04-01,G5,2125300.0,242900.0,2368200.0,1.29,Market Correction
E04228,2026-04-01,G5,2360000.0,153200.0,2513200.0,1.43,Market Correction
E04229,2022-10-08,G5,1918200.0,209100.0,2127300.0,1.16,Joining
E04229,2023-04-01,G5,2080500.0,118400.0,2198800.0,1.26,Joining
E04230,2024-09-23,G4,977100.0,40300.0,1017400.0,0.89,Promotion
E04230,2025-04-01,G4,1022800.0,108300.0,1131200.0,0.93,Annual Review
E04230,2026-04-01,G4,1064200.0,50600.0,1114800.0,0.97,Joining
E04231,2022-04-01,G3,849100.0,51100.0,900200.0,1.12,Promotion
E04231,2023-04-01,G3,886700.0,93600.0,980300.0,1.17,Annual Review
E04231,2024-04-01,G3,918600.0,74700.0,993200.0,1.21,Market Correction
E04231,2025-04-01,G3,988700.0,181200.0,1169900.0,1.3,Joining
E04232,2022-06-15,G5,1425200.0,201800.0,1627000.0,0.86,Annual Review
E04232,2023-04-01,G5,1611500.0,314100.0,1925600.0,0.98,Joining
E04233,2025-09-01,G4,1045600.0,207800.0,1253400.0,0.95,Joining
E04235,2023-11-13,G4,950500.0,89700.0,1040200.0,0.86,Promotion
E04235,2024-04-01,G4,1040800.0,189800.0,1230600.0,0.95,Promotion
E04235,2025-04-01,G4,1150800.0,218100.0,1368800.0,1.05,Market Correction
E04235,2026-04-01,G4,1237400.0,99200.0,1336600.0,1.12,Market Correction
E04236,2022-04-01,G3,887300.0,58400.0,945700.0,1.17,Promotion
E04236,2023-04-01,G3,957700.0,79100.0,1036700.0,1.26,Annual Review
E04236,2024-04-01,G3,1061700.0,101700.0,1163300.0,1.4,Promotion
E04236,2025-04-01,G3,1135000.0,206900.0,1342000.0,1.49,Market Correction
E04236,2026-04-01,G3,1181000.0,152800.0,1333800.0,1.55,Market Correction
E04237,2022-04-01,G4,1201400.0,165900.0,1367400.0,1.09,Annual Review
E04237,2023-04-01,G4,1314400.0,254200.0,1568600.0,1.19,Joining
E04237,2024-04-01,G4,1433400.0,130900.0,1564300.0,1.3,Market Correction
E04238,2024-04-01,G4,1143800.0,54200.0,1198000.0,1.04,Annual Review
E04238,2025-04-01,G4,1223400.0,187700.0,1411100.0,1.11,Promotion
E04238,2026-04-01,G4,1346700.0,100300.0,1447100.0,1.22,Market Correction
E04239,2022-09-27,G4,1197700.0,180700.0,1378500.0,1.09,Joining
E04239,2023-04-01,G4,1359500.0,195400.0,1554900.0,1.24,Promotion
E04239,2024-04-01,G4,1467100.0,60500.0,1527600.0,1.33,Promotion
E04239,2025-04-01,G4,1643000.0,274600.0,1917700.0,1.49,Joining
E04239,2026-04-01,G4,1836500.0,259200.0,2095700.0,1.67,Annual Review
E04240,2023-05-07,G3,698800.0,78200.0,776900.0,0.92,Promotion
E04240,2024-04-01,G3,732600.0,121800.0,854400.0,0.96,Promotion
E04240,2025-04-01,G3,757000.0,128200.0,885200.0,1.0,Joining
E04240,2026-04-01,G3,837900.0,114300.0,952200.0,1.1,Market Correction
E04241,2022-04-01,G3,667600.0,70500.0,738100.0,0.88,Market Correction
E04241,2023-04-01,G3,733800.0,37400.0,771100.0,0.97,Market Correction
E04241,2024-04-01,G3,804300.0,123300.0,927500.0,1.06,Annual Review
E04241,2025-04-01,G3,841700.0,76200.0,917900.0,1.11,Promotion
E04241,2026-04-01,G3,923400.0,183700.0,1107200.0,1.22,Promotion
E04242,2024-09-19,G1,333800.0,22000.0,355800.0,0.93,Market Correction
E04242,2025-04-01,G1,379500.0,34900.0,414400.0,1.05,Market Correction
E04242,2026-04-01,G1,399000.0,40900.0,439900.0,1.11,Annual Review
E04243,2022-04-01,G1,326400.0,44700.0,371200.0,0.91,Annual Review
E04243,2023-04-01,G1,345900.0,50100.0,396000.0,0.96,Market Correction
E04244,2024-08-27,G3,618900.0,87900.0,706900.0,0.81,Annual Review
E04244,2025-04-01,G3,682200.0,76000.0,758200.0,0.9,Market Correction
E04244,2026-04-01,G3,756400.0,54400.0,810800.0,1.0,Promotion
E04245,2022-04-01,G4,1238300.0,160000.0,1398300.0,1.13,Joining
E04245,2023-04-01,G4,1367900.0,210400.0,1578300.0,1.24,Annual Review
E04245,2024-04-01,G4,1482900.0,231900.0,1714800.0,1.35,Annual Review
E04245,2025-04-01,G4,1561000.0,266700.0,1827700.0,1.42,Promotion
E04245,2026-04-01,G4,1748300.0,208800.0,1957100.0,1.59,Promotion
E04246,2024-09-08,G1,355400.0,70000.0,425400.0,0.99,Market Correction
E04246,2025-04-01,G1,401000.0,22400.0,423400.0,1.11,Market Correction
E04246,2026-04-01,G1,453700.0,42000.0,495700.0,1.26,Joining
E04247,2023-10-12,G4,915400.0,57500.0,972900.0,0.83,Annual Review
E04247,2024-04-01,G4,973300.0,146700.0,1120100.0,0.88,Market Correction
E04247,2025-04-01,G4,1070700.0,193400.0,1264100.0,0.97,Promotion
E04247,2026-04-01,G4,1178300.0,204400.0,1382700.0,1.07,Joining
E04248,2022-04-01,G5,1779100.0,186100.0,1965200.0,1.08,Promotion
E04248,2023-04-01,G5,1849100.0,187900.0,2037000.0,1.12,Promotion
E04248,2024-04-01,G5,2064800.0,221600.0,2286500.0,1.25,Annual Review
E04248,2025-04-01,G5,2134100.0,425600.0,2559700.0,1.29,Promotion
E04248,2026-04-01,G5,2422000.0,108200.0,2530200.0,1.47,Annual Review
E04249,2024-08-03,G2,538900.0,55800.0,594700.0,1.04,Market Correction
E04249,2025-04-01,G2,600900.0,50300.0,651200.0,1.16,Market Correction
E04249,2026-04-01,G2,663000.0,52200.0,715200.0,1.28,Promotion
E04250,2024-04-01,G4,1232800.0,60000.0,1292800.0,1.12,Joining
E04250,2025-04-01,G4,1325400.0,254400.0,1579800.0,1.2,Annual Review
E04250,2026-04-01,G4,1456400.0,182500.0,1638900.0,1.32,Market Correction
E04251,2025-04-03,G3,882500.0,62800.0,945200.0,1.16,Joining
E04251,2026-04-01,G3,984500.0,54700.0,1039200.0,1.3,Joining
E04252,2026-07-18,G3,806100.0,105700.0,911700.0,1.06,Promotion
E04253,2022-04-01,G3,611000.0,121500.0,732600.0,0.8,Promotion
E04253,2023-04-01,G3,675000.0,53400.0,728400.0,0.89,Annual Review
E04253,2024-04-01,G3,763200.0,50700.0,813900.0,1.0,Joining
E04253,2025-04-01,G3,860600.0,41000.0,901600.0,1.13,Annual Review
E04253,2026-04-01,G3,965000.0,68100.0,1033100.0,1.27,Annual Review
E04254,2022-04-01,G5,1484300.0,162900.0,1647200.0,0.9,Market Correction
E04254,2023-04-01,G5,1592500.0,80000.0,1672400.0,0.97,Promotion
E04254,2024-04-01,G5,1709300.0,215000.0,1924300.0,1.04,Promotion
E04254,2025-04-01,G5,1829800.0,85700.0,1915500.0,1.11,Annual Review
E04255,2022-04-01,G1,379800.0,27800.0,407600.0,1.05,Joining
E04255,2023-04-01,G1,397200.0,51900.0,449100.0,1.1,Promotion
E04255,2024-04-01,G1,451700.0,44700.0,496400.0,1.25,Joining
E04255,2025-04-01,G1,512600.0,49800.0,562300.0,1.42,Annual Review
E04255,2026-04-01,G1,545500.0,37300.0,582800.0,1.52,Annual Review
E04256,2022-04-01,G2,529800.0,50600.0,580300.0,1.02,Annual Review
E04256,2023-04-01,G2,561400.0,37500.0,598900.0,1.08,Market Correction
