Employee_ID,Review_Year,Performance_Rating,Goal_Achievement_Pct,Manager_Rating,Potential_Rating,Performance_Band,Succession_Readiness
E04460,2026,2.5,71.4,2.5,Low,Partially Meets,Ready Now
E04461,2025,3.9,83.7,4.1,Low,Partially Meets,Ready 1-2 Years
E04461,2026,4.0,81.3,4.0,Medium,Meets,Ready 1-2 Years
E04462,2022,4.7,92.9,4.1,Medium,Meets,Not Ready
E04462,2023,4.7,95.6,5.0,Medium,Meets,Ready Now
E04462,2024,4.8,99.2,4.6,Medium,Outstanding,Ready 1-2 Years
E04462,2025,5.0,90.7,5.0,Low,Meets,Not Ready
E04462,2026,4.8,86.6,4.6,Low,Outstanding,Ready 1-2 Years
E04463,2024,2.6,88.3,2.5,Medium,Exceeds,Ready 1-2 Years
E04463,2025,3.7,82.1,3.7,High,Partially Meets,Not Ready
E04463,2026,3.2,87.7,3.9,High,Meets,Not Ready
E04464,2025,4.4,97.5,4.7,Medium,Meets,Ready Now
E04464,2026,4.5,103.8,4.4,High,Meets,Ready 1-2 Years
E04465,2022,3.8,96.6,3.6,Medium,Exceeds,Not Ready
E04465,2023,3.2,96.1,3.0,Medium,Partially Meets,Ready 1-2 Years
E04465,2024,3.5,83.6,3.6,Medium,Exceeds,Not Ready
E04465,2025,2.9,77.5,3.4,Medium,Meets,Not Ready
E04465,2026,3.6,96.8,3.4,High,Partially Meets,Ready 1-2 Years
E04466,2022,3.5,95.6,3.6,High,Meets,Ready Now
E04466,2023,4.2,79.9,4.3,Medium,Outstanding,Ready 1-2 Years
E04466,2024,3.7,92.7,3.6,Low,Meets,Not Ready
E04466,2025,3.5,66.7,2.9,High,Meets,Ready 1-2 Years
E04466,2026,3.7,103.9,3.5,Medium,Meets,Not Ready
E04467,2024,3.9,71.5,3.8,High,Partially Meets,Not Ready
E04467,2025,3.7,85.7,3.2,Medium,Partially Meets,Not Ready
E04467,2026,3.0,80.9,2.6,Low,Partially Meets,Ready Now
E04468,2026,3.8,107.3,3.4,Low,Partially Meets,Ready 1-2 Years
E04469,2022,2.4,88.8,2.1,Low,Exceeds,Ready 1-2 Years
E04469,2023,2.7,76.7,2.9,Low,Meets,Not Ready
E04470,2022,3.2,67.2,3.3,Low,Exceeds,Not Ready
E04470,2023,4.2,92.0,3.8,Low,Outstanding,Not Ready
E04470,2024,4.4,89.1,4.4,High,Outstanding,Ready Now
E04470,2025,3.8,84.6,4.0,Medium,Partially Meets,Ready 1-2 Years
E04470,2026,4.0,89.9,4.4,High,Partially Meets,Ready Now
E04471,2025,2.4,81.6,2.3,Medium,Meets,Not Ready
E04471,2026,2.9,83.4,3.5,Medium,Meets,Ready 1-2 Years
E04472,2025,3.6,91.7,3.4,Medium,Partially Meets,Ready Now
E04472,2026,3.1,83.4,2.8,High,Meets,Ready 1-2 Years
E04473,2022,3.6,80.0,3.6,High,Outstanding,Ready Now
E04473,2023,3.3,85.8,3.8,High,Partially Meets,Ready 1-2 Years
E04473,2024,3.8,101.4,4.1,Medium,Exceeds,Not Ready
E04473,2025,3.4,91.2,3.7,Medium,Meets,Not Ready
E04473,2026,3.3,91.2,3.7,Medium,Partially Meets,Not Ready
E04475,2025,2.4,76.1,2.3,Medium,Partially Meets,Ready 1-2 Years
E04475,2026,3.0,77.5,3.3,Medium,Meets,Ready 1-2 Years
E04476,2026,4.3,112.1,4.6,Low,Exceeds,Not Ready
E04477,2022,4.0,86.9,4.1,Low,Meets,Ready 1-2 Years
E04477,2023,4.0,89.9,4.3,Medium,Meets,Ready Now
E04477,2024,4.3,89.2,4.6,Medium,Meets,Ready 1-2 Years
E04477,2025,3.1,83.6,3.3,Low,Outstanding,Ready Now
E04477,2026,3.2,99.9,4.0,High,Meets,Ready 1-2 Years
E04479,2022,2.3,90.0,2.4,Medium,Outstanding,Ready Now
E04479,2023,3.2,85.9,3.0,Medium,Partially Meets,Ready Now
E04479,2024,3.7,79.5,3.6,Medium,Meets,Ready 1-2 Years
E04479,2025,3.3,82.4,3.5,Medium,Exceeds,Ready Now
E04479,2026,2.5,80.9,2.4,Medium,Partially Meets,Ready 1-2 Years
E04481,2022,4.7,97.7,4.2,Medium,Meets,Not Ready
E04481,2023,4.8,73.0,4.9,Low,Partially Meets,Not Ready
E04481,2024,5.0,67.9,4.7,Medium,Meets,Not Ready
E04481,2025,4.7,83.9,4.9,Medium,Meets,Not Ready
E04481,2026,4.7,90.2,5.0,Medium,Meets,Ready 1-2 Years
E04482,2022,2.8,87.2,2.9,Medium,Meets,Ready 1-2 Years
E04482,2023,3.1,67.2,2.8,Medium,Exceeds,Ready Now
E04482,2024,4.2,90.9,4.3,High,Partially Meets,Ready Now
E04482,2025,3.1,75.4,3.3,Low,Meets,Ready Now
E04482,2026,3.5,96.2,3.3,Medium,Meets,Ready 1-2 Years
E04484,2024,3.0,82.1,2.8,Low,Meets,Not Ready
E04484,2025,2.6,63.4,2.4,Medium,Partially Meets,Ready 1-2 Years
E04484,2026,3.5,85.6,3.2,Medium,Outstanding,Not Ready
E04485,2022,3.0,88.8,3.3,High,Meets,Ready Now
E04485,2023,2.4,59.6,2.4,High,Meets,Ready Now
E04485,2024,2.7,75.3,2.8,Medium,Meets,Ready Now
E04485,2025,2.4,71.2,2.5,Medium,Outstanding,Ready 1-2 Years
E04485,2026,2.8,72.6,2.8,Low,Partially Meets,Ready Now
E04486,2022,3.5,87.2,3.6,Medium,Meets,Ready 1-2 Years
E04486,2023,3.8,93.9,3.1,Medium,Outstanding,Ready 1-2 Years
E04486,2024,3.3,96.0,3.4,High,Exceeds,Ready 1-2 Years
E04487,2022,3.8,66.3,3.7,Medium,Meets,Ready Now
E04487,2023,3.1,71.3,3.0,Medium,Outstanding,Not Ready
E04487,2024,4.3,105.9,4.4,Medium,Outstanding,Ready 1-2 Years
E04487,2025,4.3,84.8,4.0,Medium,Meets,Not Ready
E04487,2026,4.4,85.5,4.3,High,Meets,Ready Now
E04488,2022,2.8,84.4,3.0,Medium,Outstanding,Ready Now
E04488,2023,2.2,72.5,2.0,High,Partially Meets,Ready Now
E04488,2024,2.1,85.1,2.4,Medium,Exceeds,Ready Now
E04488,2025,2.8,74.8,2.5,Medium,Meets,Ready Now
E04488,2026,3.0,83.0,3.2,Medium,Meets,Ready 1-2 Years
E04489,2023,4.5,86.2,4.4,Medium,Meets,Ready Now
E04489,2024,5.0,104.4,5.0,High,Meets,Not Ready
E04489,2025,4.7,104.2,5.0,Medium,Partially Meets,Ready Now
E04489,2026,3.7,76.6,4.1,Low,Meets,Ready Now
E04490,2022,3.9,92.4,4.1,Medium,Exceeds,Ready 1-2 Years
E04490,2023,3.0,61.6,3.0,Medium,Outstanding,Ready 1-2 Years
E04490,2024,3.2,72.2,3.1,High,Meets,Ready 1-2 Years
E04490,2025,3.9,74.7,3.7,Low,Outstanding,Ready Now
E04490,2026,3.4,89.7,2.9,Medium,Meets,Not Ready
E04492,2025,2.4,69.5,2.3,Medium,Exceeds,Ready Now
E04492,2026,3.4,72.6,3.7,High,Exceeds,Ready Now
E04493,2023,3.7,93.8,3.6,Medium,Meets,Not Ready
E04493,2024,3.6,87.7,3.4,Medium,Outstanding,Ready Now
E04493,2025,3.6,105.2,3.8,Medium,Exceeds,Not Ready
E04493,2026,3.1,88.6,3.2,Medium,Exceeds,Not Ready
E04495,2026,3.6,89.6,4.1,High,Meets,Ready Now
E04496,2022,3.2,84.1,4.0,Low,Meets,Ready 1-2 Years
E04496,2023,2.5,77.1,2.0,Medium,Exceeds,Not Ready
E04496,2024,2.1,64.2,1.7,Medium,Partially Meets,Ready Now
E04496,2025,3.1,71.1,3.2,Medium,Exceeds,Not Ready
E04496,2026,2.6,77.7,2.4,Medium,Partially Meets,Ready 1-2 Years
E04498,2024,1.0,63.1,1.3,Medium,Exceeds,Ready 1-2 Years
E04498,2025,1.5,74.4,1.3,Medium,Exceeds,Not Ready
E04498,2026,1.6,62.3,1.3,Medium,Meets,Ready 1-2 Years
E04499,2024,2.7,75.5,2.8,Medium,Exceeds,Not Ready
E04499,2025,3.1,92.2,3.8,Medium,Exceeds,Not Ready
E04499,2026,2.9,90.0,2.6,Medium,Partially Meets,Not Ready
E04500,2023,3.2,82.1,3.0,Medium,Meets,Ready 1-2 Years
E04500,2024,2.8,80.2,3.0,Medium,Exceeds,Not Ready
E04500,2025,2.7,84.5,2.5,Medium,Outstanding,Ready 1-2 Years
E04500,2026,3.6,76.5,3.8,Medium,Partially Meets,Not Ready
E04501,2022,3.6,85.2,3.5,Low,Exceeds,Not Ready
E04501,2023,3.0,92.8,3.1,Medium,Meets,Not Ready
E04501,2024,3.4,88.9,3.0,Low,Exceeds,Ready 1-2 Years
E04501,2025,3.4,85.7,3.8,Medium,Exceeds,Not Ready
E04501,2026,3.5,83.4,4.0,Medium,Meets,Not Ready
E04502,2024,3.9,76.5,3.9,Medium,Meets,Not Ready
E04503,2025,3.2,70.2,3.1,Low,Outstanding,Ready 1-2 Years
E04503,2026,4.1,79.1,3.8,Medium,Outstanding,Ready Now
E04504,2026,3.3,100.0,3.4,Medium,Outstanding,Not Ready
E04505,2025,3.1,89.3,3.7,High,Meets,Not Ready
E04506,2023,2.9,78.0,3.2,Low,Partially Meets,Not Ready
E04506,2024,3.1,84.7,2.7,Medium,Meets,Not Ready
E04506,2025,3.2,87.2,3.2,Medium,Partially Meets,Ready 1-2 Years
E04506,2026,3.0,81.4,2.9,Low,Meets,Ready Now
E04507,2023,3.8,86.9,2.9,High,Meets,Ready 1-2 Years
E04507,2024,4.3,76.8,4.4,Medium,Partially Meets,Ready Now
E04507,2025,4.8,85.4,5.0,Medium,Exceeds,Ready 1-2 Years
E04507,2026,3.6,94.9,3.9,Medium,Meets,Ready Now
E04508,2022,2.7,77.9,2.8,Medium,Meets,Ready Now
E04508,2023,2.7,78.5,2.2,Medium,Meets,Ready Now
E04508,2024,3.1,83.2,2.9,Low,Meets,Not Ready
E04508,2025,2.8,82.5,2.9,Medium,Meets,Not Ready
E04508,2026,3.2,80.7,3.2,Medium,Outstanding,Ready 1-2 Years
E04509,2022,3.9,101.4,4.2,High,Partially Meets,Ready 1-2 Years
E04509,2023,3.7,87.9,3.6,High,Meets,Not Ready
E04509,2024,3.2,97.8,2.9,Medium,Meets,Ready Now
E04509,2025,3.2,72.7,3.1,Medium,Meets,Not Ready
E04509,2026,3.3,70.3,3.4,Low,Meets,Not Ready
E04510,2022,3.1,76.5,2.7,Medium,Meets,Ready 1-2 Years
E04510,2023,3.0,85.2,3.0,Low,Outstanding,Ready 1-2 Years
E04510,2024,3.3,87.9,3.9,Low,Meets,Ready 1-2 Years
E04510,2025,2.9,97.8,2.5,Low,Outstanding,Ready Now
E04510,2026,3.1,105.6,3.3,Medium,Exceeds,Ready 1-2 Years
E04511,2024,3.7,73.0,3.2,Medium,Partially Meets,Not Ready
E04511,2025,3.7,96.3,3.8,Medium,Exceeds,Ready 1-2 Years
E04511,2026,3.7,98.5,4.0,Medium,Meets,Not Ready
E04512,2022,2.5,83.8,2.9,Medium,Outstanding,Not Ready
E04512,2023,2.7,74.2,2.9,Medium,Meets,Ready Now
E04512,2024,2.0,69.6,1.7,Medium,Exceeds,Not Ready
E04512,2025,3.0,68.0,2.8,High,Partially Meets,Ready 1-2 Years
E04512,2026,2.9,78.6,3.0,Medium,Exceeds,Ready 1-2 Years
E04513,2022,3.8,91.6,3.9,Medium,Partially Meets,Ready Now
E04513,2023,4.0,90.8,4.0,Medium,Exceeds,Ready Now
E04513,2024,3.7,73.4,4.2,Medium,Outstanding,Not Ready
E04513,2025,3.6,90.7,3.4,Medium,Partially Meets,Not Ready
E04513,2026,3.6,91.8,3.8,Medium,Partially Meets,Not Ready
E04514,2023,3.8,106.1,3.8,Medium,Meets,Ready Now
E04514,2024,4.0,92.3,3.9,High,Meets,Ready Now
E04514,2025,3.7,88.3,3.8,Low,Exceeds,Ready Now
E04514,2026,3.6,85.0,3.4,Low,Meets,Ready 1-2 Years
E04517,2022,2.9,77.3,2.9,Medium,Partially Meets,Ready 1-2 Years
E04517,2023,2.7,78.8,3.5,Low,Partially Meets,Ready 1-2 Years
E04517,2024,2.7,69.2,2.3,High,Exceeds,Ready 1-2 Years
E04517,2025,2.9,81.1,3.2,Medium,Outstanding,Ready Now
E04517,2026,2.8,85.0,3.4,Low,Exceeds,Not Ready
E04518,2024,2.5,83.9,2.3,High,Partially Meets,Ready 1-2 Years
E04518,2025,2.0,71.3,1.9,Low,Meets,Ready Now
E04518,2026,2.2,74.5,1.8,High,Partially Meets,Not Ready
E04519,2022,3.8,58.4,3.9,Medium,Meets,Not Ready
E04519,2023,3.7,71.9,3.7,Medium,Exceeds,Ready 1-2 Years
E04519,2024,3.8,101.6,3.7,Medium,Meets,Ready 1-2 Years
E04519,2025,4.2,90.7,4.1,Medium,Meets,Not Ready
E04519,2026,4.0,90.9,3.6,Medium,Exceeds,Ready Now
E04520,2022,1.9,66.9,2.0,Low,Meets,Ready 1-2 Years
E04520,2023,2.3,82.8,2.4,Medium,Meets,Ready 1-2 Years
E04520,2024,2.9,81.9,3.0,High,Outstanding,Ready Now
E04520,2025,2.0,61.3,1.8,Medium,Exceeds,Ready 1-2 Years
E04520,2026,2.1,77.5,2.0,Medium,Meets,Ready Now
E04521,2022,3.5,86.9,3.4,High,Meets,Ready 1-2 Years
E04521,2023,3.3,68.9,3.4,Medium,Meets,Ready 1-2 Years
E04521,2024,3.2,85.8,3.2,Low,Meets,Ready 1-2 Years
E04521,2025,2.9,71.9,2.6,High,Outstanding,Not Ready
E04521,2026,2.8,64.7,3.1,High,Exceeds,Ready Now
E04522,2022,1.6,74.5,1.8,Low,Meets,Ready 1-2 Years
E04522,2023,1.7,91.1,1.5,Medium,Meets,Ready 1-2 Years
E04522,2024,1.8,80.1,2.1,Medium,Meets,Ready Now
E04522,2025,2.0,78.3,1.8,Medium,Exceeds,Ready Now
E04522,2026,1.4,78.1,1.4,Low,Meets,Ready Now
E04523,2022,3.4,106.2,3.5,Medium,Meets,Not Ready
E04523,2023,2.9,71.5,3.0,Medium,Meets,Ready 1-2 Years
E04523,2024,2.2,60.4,1.4,Medium,Meets,Ready 1-2 Years
E04523,2025,2.1,80.8,2.3,Medium,Meets,Not Ready
E04523,2026,3.0,84.0,3.1,Medium,Exceeds,Ready 1-2 Years
E04524,2025,3.5,90.2,3.0,High,Partially Meets,Ready 1-2 Years
E04524,2026,3.1,73.4,3.3,Medium,Outstanding,Not Ready
E04525,2022,3.1,89.9,2.9,Medium,Meets,Not Ready
E04525,2023,3.6,91.8,3.7,Medium,Meets,Not Ready
E04525,2024,2.9,84.6,2.7,High,Partially Meets,Not Ready
E04525,2025,3.0,70.5,3.3,Low,Meets,Not Ready
E04525,2026,3.0,63.5,3.1,Low,Outstanding,Ready 1-2 Years
E04526,2024,2.5,78.9,2.3,Medium,Partially Meets,Ready 1-2 Years
E04526,2025,2.6,72.7,2.4,Low,Meets,Not Ready
E04526,2026,2.6,69.1,3.0,Medium,Outstanding,Not Ready
E04527,2025,3.7,82.8,3.5,Medium,Meets,Ready 1-2 Years
E04527,2026,4.4,88.6,4.2,Medium,Partially Meets,Ready 1-2 Years
E04529,2022,3.6,75.5,3.9,Medium,Exceeds,Not Ready
E04529,2023,3.3,103.5,3.2,Medium,Partially Meets,Ready 1-2 Years
E04529,2024,3.8,100.6,3.7,Low,Meets,Not Ready
E04529,2025,4.1,97.9,4.2,Medium,Meets,Not Ready
E04529,2026,4.4,95.2,4.2,Medium,Meets,Ready 1-2 Years
E04530,2022,3.6,90.7,3.7,Medium,Exceeds,Ready Now
E04530,2023,3.2,82.8,3.5,Medium,Partially Meets,Not Ready
E04530,2024,3.9,107.0,4.1,Medium,Outstanding,Ready Now
E04530,2025,3.4,95.1,3.8,Medium,Outstanding,Ready 1-2 Years
E04530,2026,2.9,83.5,2.8,Medium,Outstanding,Ready 1-2 Years
E04531,2026,3.2,78.6,3.1,Low,Meets,Ready Now
E04535,2025,3.7,73.8,3.5,Medium,Meets,Not Ready
E04535,2026,3.5,66.1,4.0,Medium,Partially Meets,Ready Now
E04536,2022,3.4,85.6,3.8,Low,Meets,Ready 1-2 Years
E04536,2023,3.4,85.8,3.0,Medium,Partially Meets,Ready Now
E04536,2024,3.3,90.7,3.3,Medium,Meets,Ready Now
E04536,2025,3.9,77.6,3.9,Medium,Outstanding,Ready 1-2 Years
E04536,2026,3.0,72.2,2.8,High,Partially Meets,Not Ready
E04537,2022,3.9,86.3,4.0,Medium,Outstanding,Ready Now
E04537,2023,3.9,101.0,4.0,Medium,Outstanding,Ready 1-2 Years
E04537,2024,4.1,88.0,3.8,Medium,Meets,Not Ready
E04537,2025,4.1,89.4,3.9,Medium,Meets,Not Ready
E04537,2026,4.6,106.6,4.3,Medium,Meets,Not Ready
E04538,2023,2.3,63.3,1.9,High,Exceeds,Ready Now
E04538,2024,3.2,84.2,3.3,Medium,Exceeds,Ready 1-2 Years
E04538,2025,3.3,87.2,3.1,Low,Partially Meets,Ready Now
E04538,2026,2.7,62.8,3.3,High,Meets,Not Ready
E04540,2022,5.0,103.5,4.8,Medium,Partially Meets,Not Ready
E04540,2023,3.4,80.3,3.3,Medium,Exceeds,Ready Now
E04540,2024,4.2,87.4,4.1,Medium,Meets,Ready Now
E04540,2025,4.2,99.5,4.2,Medium,Exceeds,Not Ready
E04540,2026,4.0,100.9,4.9,Medium,Outstanding,Ready 1-2 Years
E04541,2022,4.4,118.6,4.0,High,Partially Meets,Ready 1-2 Years
E04541,2023,3.5,87.5,3.5,Low,Partially Meets,Ready Now
E04541,2024,3.6,88.3,3.5,Medium,Partially Meets,Ready 1-2 Years
E04541,2025,3.6,97.7,3.4,Medium,Meets,Ready 1-2 Years
E04541,2026,3.5,78.0,3.6,Medium,Partially Meets,Ready Now
E04542,2022,3.1,84.8,3.0,High,Exceeds,Ready Now
E04542,2023,3.3,107.0,3.3,Medium,Meets,Not Ready
E04542,2024,2.5,94.8,2.8,Medium,Meets,Ready 1-2 Years
E04542,2025,3.5,104.2,3.0,High,Exceeds,Ready Now
E04542,2026,3.1,92.9,3.1,Medium,Meets,Ready Now
E04543,2022,3.0,90.6,3.1,Medium,Outstanding,Ready Now
E04543,2023,3.6,79.7,3.0,High,Exceeds,Ready Now
E04543,2024,3.6,93.1,3.8,High,Meets,Ready 1-2 Years
E04543,2025,3.0,67.5,3.3,Medium,Exceeds,Not Ready
E04543,2026,2.8,86.0,2.9,Medium,Outstanding,Ready Now
E04544,2025,4.4,91.8,4.0,Low,Partially Meets,Ready Now
E04544,2026,3.2,92.4,3.1,Low,Meets,Ready 1-2 Years
E04545,2026,3.3,75.2,3.1,Medium,Outstanding,Ready 1-2 Years
E04546,2026,4.1,95.9,4.1,Medium,Meets,Ready 1-2 Years
E04547,2023,2.8,81.7,3.3,Low,Exceeds,Not Ready
E04547,2024,3.6,102.3,3.7,Low,Outstanding,Ready Now
E04547,2025,2.8,88.0,3.1,High,Meets,Not Ready
E04547,2026,2.8,71.2,2.7,Medium,Outstanding,Ready 1-2 Years
E04548,2022,3.7,76.8,3.6,Medium,Exceeds,Not Ready
E04548,2023,3.4,80.0,3.6,Low,Exceeds,Ready Now
E04548,2024,2.5,59.0,3.3,Medium,Outstanding,Ready Now
E04548,2025,3.4,65.9,3.3,Medium,Meets,Ready Now
E04548,2026,2.5,84.7,2.5,Medium,Meets,Not Ready
E04549,2024,2.4,91.0,2.7,Medium,Exceeds,Not Ready
E04549,2025,2.0,61.5,1.8,Medium,Exceeds,Ready Now
E04549,2026,1.8,82.2,1.8,Medium,Exceeds,Ready Now
E04550,2023,3.3,85.9,3.0,High,Meets,Ready 1-2 Years
E04550,2024,2.6,74.2,2.9,High,Exceeds,Ready Now
E04550,2025,3.3,96.5,3.6,Medium,Meets,Ready 1-2 Years
E04550,2026,2.6,87.8,2.5,Medium,Outstanding,Ready 1-2 Years
E04551,2022,1.2,61.1,1.1,High,Meets,Not Ready
E04551,2023,1.9,79.7,2.7,High,Partially Meets,Ready 1-2 Years
E04551,2024,2.0,88.4,2.1,Medium,Outstanding,Ready Now
E04551,2025,2.0,66.4,2.1,Medium,Exceeds,Ready Now
E04551,2026,1.9,85.1,2.4,Medium,Partially Meets,Not Ready
E04554,2025,4.2,67.4,3.9,High,Partially Meets,Not Ready
E04554,2026,3.4,102.0,3.5,Low,Meets,Not Ready
E04555,2023,3.6,76.7,3.5,Medium,Meets,Ready 1-2 Years
E04555,2024,3.3,87.7,4.0,Medium,Outstanding,Ready 1-2 Years
E04556,2026,1.8,72.5,2.0,Medium,Partially Meets,Not Ready
E04557,2022,2.9,76.7,2.9,High,Meets,Ready 1-2 Years
E04557,2023,2.7,80.3,2.6,Low,Outstanding,Ready Now
E04557,2024,2.6,85.6,2.8,Medium,Outstanding,Not Ready
E04557,2025,2.2,68.4,2.2,Medium,Partially Meets,Not Ready
E04557,2026,3.1,69.6,3.4,Medium,Meets,Ready Now
E04558,2022,4.3,92.5,4.5,High,Meets,Ready 1-2 Years
E04558,2023,5.0,86.0,5.0,Low,Meets,Not Ready
E04558,2024,4.7,98.2,4.4,High,Outstanding,Ready 1-2 Years
E04558,2025,4.5,113.4,4.4,Low,Partially Meets,Ready 1-2 Years
E04558,2026,4.6,89.0,4.3,High,Meets,Not Ready
E04559,2024,4.1,85.8,4.2,Medium,Partially Meets,Ready Now
E04559,2025,4.3,99.3,4.1,Medium,Exceeds,Ready Now
E04559,2026,4.4,87.1,4.5,Low,Meets,Ready 1-2 Years
E04560,2022,4.7,88.1,4.9,Medium,Meets,Not Ready
E04560,2023,4.7,92.5,4.8,Medium,Exceeds,Not Ready
E04560,2024,4.4,93.5,4.1,High,Partially Meets,Ready Now
E04560,2025,5.0,98.9,5.0,High,Outstanding,Not Ready
E04560,2026,4.6,99.4,4.6,High,Meets,Not Ready
E04561,2025,4.9,106.7,4.5,High,Partially Meets,Not Ready
E04561,2026,4.9,100.0,4.7,Medium,Exceeds,Ready Now
E04562,2022,4.5,111.7,4.2,Medium,Outstanding,Ready Now
E04562,2023,4.5,81.3,5.0,Low,Meets,Ready 1-2 Years
E04562,2024,3.5,90.6,3.8,Medium,Outstanding,Ready Now
E04562,2025,4.7,90.8,4.5,High,Partially Meets,Ready Now
E04562,2026,4.0,83.2,3.7,Medium,Meets,Ready 1-2 Years
E04563,2022,3.8,97.4,3.6,Medium,Partially Meets,Ready 1-2 Years
E04563,2023,4.0,82.2,3.9,Medium,Exceeds,Ready 1-2 Years
E04563,2024,4.1,81.1,3.9,Medium,Outstanding,Ready 1-2 Years
E04563,2025,4.2,77.3,3.8,Medium,Meets,Ready Now
E04563,2026,4.0,91.7,3.6,Medium,Meets,Ready Now
E04564,2022,3.7,70.3,3.4,Medium,Meets,Ready Now
E04564,2023,3.3,69.6,3.5,Medium,Meets,Ready 1-2 Years
E04564,2024,3.8,90.5,3.8,Medium,Partially Meets,Not Ready
E04564,2025,3.0,65.9,3.3,Medium,Partially Meets,Ready Now
E04564,2026,3.2,83.5,3.2,Medium,Exceeds,Ready Now
E04565,2025,3.7,92.5,3.7,Medium,Exceeds,Not Ready
E04565,2026,3.0,75.8,2.8,Medium,Meets,Ready Now
E04566,2026,2.9,95.9,3.0,Low,Exceeds,Ready Now
E04567,2024,2.4,71.4,2.6,Medium,Meets,Ready Now
E04567,2025,3.2,90.1,2.9,Medium,Exceeds,Not Ready
E04567,2026,2.4,71.2,2.2,Low,Meets,Ready 1-2 Years
E04568,2022,3.0,82.2,3.3,Medium,Meets,Ready 1-2 Years
E04568,2023,2.6,92.7,2.7,High,Meets,Ready 1-2 Years
E04568,2024,3.3,86.2,3.3,Medium,Meets,Not Ready
E04570,2022,1.8,86.1,2.3,Medium,Exceeds,Ready Now
E04570,2023,1.9,83.4,2.2,Medium,Meets,Not Ready
E04570,2024,2.6,70.5,2.6,Medium,Exceeds,Ready 1-2 Years
E04570,2025,2.3,99.1,2.7,High,Meets,Not Ready
E04570,2026,2.2,64.2,2.4,High,Outstanding,Not Ready
E04571,2022,2.6,79.9,2.2,High,Meets,Not Ready
E04571,2023,2.6,62.6,2.2,Medium,Exceeds,Not Ready
E04571,2024,2.2,82.8,2.2,Medium,Partially Meets,Not Ready
E04571,2025,1.7,84.4,1.6,Medium,Exceeds,Not Ready
E04571,2026,2.1,101.5,1.9,Low,Meets,Ready Now
E04573,2022,3.7,102.9,3.7,Medium,Outstanding,Ready Now
E04573,2023,3.2,89.8,4.1,Low,Outstanding,Ready Now
E04573,2024,3.2,89.6,2.9,Medium,Partially Meets,Ready Now
E04573,2025,3.1,90.4,3.5,Medium,Meets,Ready 1-2 Years
E04573,2026,3.2,74.9,3.6,Medium,Partially Meets,Ready Now
E04574,2022,3.2,107.3,3.1,Low,Outstanding,Ready Now
E04574,2023,3.2,81.8,2.9,High,Meets,Not Ready
E04574,2024,3.5,83.7,3.1,High,Meets,Not Ready
E04574,2025,3.4,69.9,3.4,Medium,Exceeds,Ready 1-2 Years
E04574,2026,3.2,77.7,3.5,Medium,Meets,Ready Now
E04575,2026,3.0,69.9,3.4,Low,Partially Meets,Ready Now
E04576,2022,4.1,95.9,3.8,High,Meets,Not Ready
E04576,2023,4.6,98.1,4.5,Medium,Exceeds,Ready Now
E04576,2024,4.3,96.5,4.3,High,Meets,Not Ready
E04576,2025,3.7,76.9,3.6,Low,Outstanding,Not Ready
E04576,2026,4.0,110.5,4.2,Low,Outstanding,Ready 1-2 Years
E04577,2026,4.0,92.8,3.7,Low,Outstanding,Not Ready
E04578,2022,2.3,71.1,2.1,High,Meets,Ready Now
E04579,2024,2.6,77.3,2.3,Low,Meets,Not Ready
E04579,2025,2.6,71.4,2.3,Medium,Outstanding,Not Ready
E04579,2026,2.1,80.9,2.2,High,Outstanding,Ready 1-2 Years
E04580,2023,3.1,80.2,2.4,Medium,Meets,Ready Now
E04580,2024,2.1,99.2,2.4,Medium,Exceeds,Not Ready
E04580,2025,2.9,88.2,3.1,Medium,Outstanding,Not Ready
E04580,2026,2.8,81.5,2.6,Medium,Partially Meets,Ready 1-2 Years
E04582,2022,3.6,94.6,3.8,High,Exceeds,Not Ready
E04582,2023,4.2,89.7,4.2,Medium,Partially Meets,Ready Now
E04582,2024,4.0,81.9,3.7,Medium,Outstanding,Ready Now
E04582,2025,4.3,95.2,4.4,Low,Meets,Ready Now
E04582,2026,4.2,90.0,4.2,Medium,Exceeds,Ready Now
E04583,2022,4.1,78.5,4.0,Medium,Meets,Ready 1-2 Years
E04583,2023,4.0,93.0,3.9,Low,Exceeds,Ready 1-2 Years
E04583,2024,3.7,95.4,3.9,Medium,Exceeds,Ready Now
E04583,2025,4.1,92.8,4.2,Medium,Outstanding,Not Ready
E04583,2026,4.2,85.9,3.8,High,Meets,Not Ready
E04584,2022,2.5,86.0,2.0,High,Meets,Ready 1-2 Years
E04584,2023,3.5,92.3,3.5,Medium,Partially Meets,Ready 1-2 Years
E04584,2024,3.3,82.8,3.4,Medium,Meets,Not Ready
E04584,2025,2.7,87.3,2.8,Medium,Exceeds,Ready 1-2 Years
E04584,2026,3.2,80.6,3.2,Low,Outstanding,Not Ready
E04585,2025,3.7,78.2,3.9,Low,Exceeds,Ready 1-2 Years
E04585,2026,2.9,61.2,3.1,Medium,Exceeds,Ready 1-2 Years
E04586,2022,2.3,69.9,2.0,Medium,Exceeds,Ready 1-2 Years
E04586,2023,3.0,75.9,3.3,Medium,Partially Meets,Not Ready
E04586,2024,2.9,95.1,3.0,Low,Exceeds,Ready 1-2 Years
E04586,2025,2.9,91.0,3.0,Medium,Meets,Ready Now
E04586,2026,2.9,80.3,3.1,High,Partially Meets,Ready Now
E04587,2022,3.6,100.1,3.6,Medium,Exceeds,Not Ready
